,text,label
0,#협찬 이지만 #찐후기하루애 홍삼요즘 건강을 챙기는건 필수죠이제 내 나이도 건강을 챙겨야하는 나이ㅠㅠ하루애 홍삼은 식약처 인정 5대 기능성 중 면역력을 위해 하루에 한포씩코로나는 면역력이 중요하니까내 면역력 관리해줄 홍삼홍삼은 선물로도 너무 좋은것 같고내가 챙겨먹기에도 중요한 아이먹기 편하게 한포씩 포장이 되어잇어서 가방에 넣고 다니기에도 너무 좋다건강해지는 맛 하루애홍삼스틱내 건강을 부탁해#하루애홍삼스틱 #진성원 #진성원홍삼 #홍삼스틱추천 #선물추천 #홍삼 #홍삼추천 #홍삼스틱 #건강 #건강스타그램 #건강식품 #먹스타 #맛스타 #먹스타그램 #맛스타그램 #daily #selfie #일상 #직장인 #직장인스타그램 #먹팔 #맞팔 #먹팔맞팔,0
1,#협찬 이지만 #찐후기#이벤트당첨사무실에 가져가기 전 집에서 촬영사무실에 믹스커피말고는 없어서사무실에서도 맛있는 차와 달고나 라떼를 먹고싶었어 찻잎담다는 밀크티 서울 달고나는 달고나라떼를 먹을 수 있는 제품나는 밀크티도 달고나 라떼도 좋아하기 때문에밀크티 달고나 라떼를 만들어 먹어봤다정말 간편하게 먹을수 있어서 좋음달고나 시럽을 넣어주고 밀크티 시럽을 넣어준 후 우유 200ml 넣으면달달한 달고나 라떼 짱집에서도 홈카페 만들어먹기 너무 좋아내일 사무실로 가져가야지사무실에서 다함께 나눠먹는 재미도 있음휴 역시 달달구리는 행복해 ㅠㅠ#밀크티 #밀크티시럽 #달고나커피 #달고나시럽 #사무실간식 #스위트컵 #찻잎담다 #서울달고나,0
2,#제공 이지만 #찐후기최신시사뉴스로 구술과 논술을배울 수 있어 초등고학년에게꼭 필요한 #시사원정대 한국사퀘스트는 최근 드라마로접할 수 있는 #평강공주와바보온달#영화 #라야와마지막드래곤 으로전설의 시수 동남아시아 문화 알아보기과연 나의 백신접종 순서는뉴스와 상식을 합친 콘텐츠가 가득해서아이가 매일 보는 #초등월간지 시사원정대3월도 알차구나 #빅데이터 #문화 #창의융합 #시사뉴스 한번에 만날 수 있는 #초등잡지#초등일상 #초등맘 #초등맘스타그램,0
3,#내돈내산 #고객님리뷰 #찐후기 #찐리뷰#준오헤어광명철산역점#헤어닥터권태완#감사합니다#고객님후기,0
4, 어제 전달해드린 찐후기어제 제가 직접 순서도 알려드릴겸 테스터 도와드리고 오늘 아침 꼭 사용해보시라고 알려드렸는데오늘 아침 알려드린 루틴대로 잘 사용하셨다고 함워낙 건조하신 피부셔서 이거 저거 다 사용해보셨다고 하셨는데어제도 발라드린 직후에 바로끈적임이 없고 겉도는거 없이 바로 흡수 되서 너무 좋다고 하셨는데오늘 아침에도 좋다고 하시네요판매 가 끝이아닌 사후 관리까지11 관리 들어갑니다  믿고 문의 주세요지금 안써봐도 어차피 사용해볼 인셀덤주저 하지말고 문의주세요 #인셀덤 #인셀덤슬블리 #골드리치,0
5,어느덧 임신 6개월에 접어 들면서 배가 더 나오기전에 선물이 자리를 조금씩 만들어 주고 싶어 평일날에 온 신발 정리함을 오늘에서야 정리 했어요 이렇게 정리하고 나니 선물이 자리가 생겨서 어찌나 뿌듯한지 인친님들도 저랑 같이 하나씩 정리해요  좋은 제품들 있음 야금야금 공유 할게요신발정리함은 오늘의집 모나코올리브 에서 구매했어요 신발 무게에 따라 높낮이가 조금은 달라질수 있지만  비교적 튼튼하고 무엇보다 화이트라 더더욱 맘에 들었지용#내돈내산#찐후기,0
6,#찐후기 #깡랭이말해 뭐해요 해보시면 알아요병원  집에서 #홈케어절약 절약 #꾸준히 #천천히 #이뻐지세요 #rmc #소확행 #주말일상 #셀라띠 #경기남부총판 #요물 #집구석 #코로나19 #거리두기 #불펌금지 #끌레르 #hnk #웨이크로 ##피부샵 원장님들 제품문의 주세요,0
7,303 # #               100    4                   ㅠㅡㅠ                                            #  stagearound    # # # # # # # # # # # # # # # # # #,0
8,팀랩라이프 #찐후기 유튭에 올려찌요#내돈내산1시1시간반 정도 대기하라고 해서 그럴만한 가치가 있나 했는데1시간 대기도 아니었고 만족스러웠어요#팀랩라이프 #유튜브 #백설스 #어제 #전시회 #주말 #행복한주말 #토요일 #ddp #ddp전시회 #동대문역사문화공원 #teamlablife #youtube #yesterday #weekend #saturday,0
9,쌍빠 포어리스 매직 에센스에요 저는 화장하기전에 더잘먹으라고 미스트를뿌려주거든요흔들기전에 오일층이 저렇게있어요향도좋고 광채가 나는 미스트에요요즘은 화장하면 피부가 건조해보여서 미스트 필수로 쓰고있어요,0
